ID,ARTX,EGUNA,TST.PRRAT,EZEZKOA,ARG.ORO,ARG.ABS,ARG.DAT,ARG.ERG,ARG.Q,AD.NG,AD.NG.Q.ASP,AD.NG.Q_OIN,AD.NG.Q_BUR,AD.NG.Q_GER,AD.NG.Q_BGB,AD.NG.aurrekoan,EZ.aurrekoan,AD.JK,AD.TRINKOA,AD.LAGUNTZAILEA,BRB.Q,MEN,FORM.AMAIERA,ERR,ERR.Q,ERR.Q_2,ERR.Q_3,ERR.Q_4,ERR.Q_5,META,ZA.LUZ0,ZA.LUZ1,ZA.LUZ2,ZA.SIL0,ZA.SIL1,ZA.SIL2,ZA.ZAT0,ZA.ZAT1,ZA.ZAT2,ZA.ERP1,ZA.ERP1,ZA.ERP2,ZA.BRF0,ZA.BRF1,ZA.BRF2,TST.SIL,TST.BRB,TST.GRBI,AD.JK.ARG.FTU.Q_NR,AD.JK.ARG.FTU.Q_NRI,AD.JK.ARG.FTU.Q_NRK,AD.JK.ARG.FTU.ZMT,AD.JK.ARG.ZMT,AD.JK.DST.BRB.ARG.NR,AD.JK.DST.BRB.ARG.NRI,AD.JK.DST.BRB.ARG.NRK,AD.JK.DST.SL.ARG.NR,AD.JK.DST.SL.ARG.NRI,AD.JK.DST.SL.ARG.NRK,AD.JK.DST.DNB.ARG.NR,AD.JK.DST.DNB.ARG.NRI,AD.JK.DST.DNB.ARG.NRK,AD.JK.ZERR,AD.JK.AURREKO.ETENA,AD.JK.AURREKO.ETENA.DENB,AD.JK.MRF.B.EKO,AD.JK.MRF.B.ZUZ,AD.JK.MRF.B.OIN,AD.JK.BLS.Q,ADITZ.KONFIGURAZIOA.Q,ADITZ.KONFIGURAZIOA.INAKUSATIBOA,ADITZ.KONFIGURAZIOA.INERGATIBOA,ADITZ.KONFIGURAZIOA.DATIBODUNA,ADITZ.KONFIGURAZIOA.IRAGANKORRA,ADITZ.PARADIGMA.Q,ADITZ.PARADIGMA.NOR,ADITZ.PARADIGMA.NORNORI,ADITZ.PARADIGMA.NORNORK,ADITZ.PARADIGMA.NORNORINORK,KOMZ.NOR.Q,KOMZ.NORI.Q,KOMZ.NORK.Q,FNTZ.SUBJEKTUA.Q,FNTZ.ZEHAR.OSAGARRIA.Q,FNTZ.OSAGARRI.ZUZENA.Q,MODUA.Q,MODUA.INDIKATIBOA,MODUA.AHALEZKOA,MODUA.MENTURAZKOA,ALDIA.Q,ALDIA.ORAINA,ALDIA.IRAGANA,ALDIA.ALEGIA,ADITZ.ERROREA.DESKRP,ERROREA.MENPERATZAILEAN.EZ.ADITZEAN,ERROREA.MENPEKO.ADITZEAN,KONPLEXUTASUNA.V1,KONPLEXUTASUNA.V2,EZEZKOESALDIA,HURRENGOA.AD.JK,HURRENGOA.AD.TRINKOA,HURRENGOA.AD.LAGUNTZAILEA,ALDAKETAK
31,121017_011_gaia,1,kilu:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,kilu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
32,121017_011_gaia,1,kilu batzuk %|,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,1,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,kilu batzuk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
33,121017_011_gaia,1,@æ hori:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,hori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
34,121017_011_gaia,1,&egi:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
35,121017_011_gaia,1,egia esateko,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2,egia esateko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
36,121017_011_gaia,1,$0 izan,0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,izan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,
37,121017_011_gaia,1,¡ zen,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,zen,1,NA,NA,1,1,4,NA,NA,4,NA,NA,3.245,NA,NA,0,0,0,zen,ZEN,ZEN,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,NA,3S,NA,NA,INDIKATIBOA,1,0,0,IRAGANALDIA,0,1,0,NA,NA,NA,2,NA,1,0,0,0,
38,121017_011_gaia,1,{ @æ kirola,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,kirola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
39,121017_011_gaia,1,€ ez,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,EZ,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,ez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,
40,121017_011_gaia,1,¡ nuelako,0,0,0,0,0,NA,0,NA,0,0,0,0,0,1,1,0,1,AD.lag,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,nuelako,1,NA,0,1,2,2,NA,NA,2,NA,NA,1.536,NA,NA,0,1,0.848,nuelako,NUELAKO,NUEN,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,NIK,1S,NA,3S,INDIKATIBOA,1,0,0,IRAGANALDIA,0,1,0,NA,NA,NA,3,NA,1,0,0,0,
41,121017_011_gaia,1,$0 egin },0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,egin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
42,121017_011_gaia,1,eta:,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,eta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
43,121017_011_gaia,1,{ @æ janari:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,janari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
44,121017_011_gaia,1,txarto,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,txarto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,
45,121017_011_gaia,1,$1 jaten,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,jaten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,
46,121017_011_gaia,1,¡ nuen *2  %,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,1,0,1,eza,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,nuen,1,NA,0,1,2,3,NA,NA,3,NA,NA,4.296,NA,NA,0,1,0.176,nuen,NUELAKO,NUEN,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,NIK,1S,NA,3S,INDIKATIBOA,1,0,0,IRAGANALDIA,0,1,0,NUEN eza NUEN,1,0,3,NA,1,1,0,1,
47,121017_011_gaia,1,! ¡ nuelako} %|,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,0,1,AD.lag,1,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,nuelako,0,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.866,nuelako,NUELAKO,NUEN,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,NIK,1S,NA,3S,INDIKATIBOA,1,0,0,IRAGANALDIA,0,1,0,NA,NA,NA,3,NA,1,0,0,0,
48,121017_011_gaia,1,orain,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,orain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
49,121017_011_gaia,1,$1 zaintze:n,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,zaintzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
50,121017_011_gaia,1,&zaintze,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
51,121017_011_gaia,1,/  $1 zaintzen,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,zaintzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,
52,121017_011_gaia,1,¡ naiz %|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,naiz,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,naiz,NAIZ,NAIZ,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,NI,NA,NA,1S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,0,0,0,
53,121017_011_gaia,1,eta:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,eta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
54,121017_011_gaia,1,@æ kirol gehiago,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,kirol gehiago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
55,121017_011_gaia,1,$1 egite:n,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,egiten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
56,121017_011_gaia,1,/ $1 egiten,0,0,0,0,0,NA,1,geroa,0,0,1,0,1,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,egiten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,
57,121017_011_gaia,1,¡ dut%|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,dut,1,NA,0,1,2,4,NA,NA,4,NA,NA,2.6,NA,NA,0,0,0,dut,DUT,DUT,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,NIK,1S,NA,3S,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,0,0,0,
58,121017_011_gaia,1,eta: horregatik,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,eta horregatik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
59,121017_011_gaia,1,@æ nire: fisikoa:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,nire fisikoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
60,121017_011_gaia,1,$0 berreskuratu:,0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,berreskuratu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,
61,121017_011_gaia,1,¡ dut %|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,1,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,dut,1,NA,0,1,2,3,NA,NA,3,NA,NA,5.032,NA,NA,0,1,1.112,dut,DUT,DUT,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,NIK,1S,NA,3S,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,0,0,0,
62,121017_011_gaia,1,gizartea,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,gizartea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
63,121017_011_gaia,1,&a &e &ar,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
64,121017_011_gaia,1,argala:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,argala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
65,121017_011_gaia,1,bueno+ %|,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,bueno+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
66,121017_011_gaia,1,&he,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
67,121017_011_gaia,1,hedabideetan,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,hedabideetan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
68,121017_011_gaia,1,$0 ikusi:*3,0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,0,0,1,gehitua,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,ikusi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
69,121017_011_gaia,1,! $- ikus,0,0,0,0,0,NA,1,asp.bakoa,1,0,0,0,1,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,ikus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,
70,121017_011_gaia,1,¡ dezakegu,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,dezakegu,0,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,dezakegu,DEZAKEGU,DEZAKEGU,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HURA,NA,GUK,1P,NA,3S,AHALEZKOA,0,1,0,ORAINALDIA,1,0,0,NA,NA,NA,3,NA,0,0,0,0,
71,121017_011_gaia,1,{@æ denak,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,denak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
72,121017_011_gaia,1,argala:ak *3,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,1,gehitua,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,argalaak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,
73,121017_011_gaia,1,¡ daudela} %,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,1,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,daudela,1,NA,NA,1,1,2,NA,NA,2,NA,NA,1.501,NA,NA,0,0,0,daudela,DAUDELA,DAUDE,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HAIEK,NA,NA,3P,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,0,0,0,
74,121017_011_gaia,1,eta:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,eta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,
